RFSS,Site Dec,Site Hex,Site NAC,Description,County Name,Lat,Lon,Range,Frequencies
1,001,1,1C1,"Americus","Montgomery",38.7725,-91.62692,25,154.935000c,171.675000,170.387500c,155.032500,152.600000
1,002,2,1C2,"Drake ","Gasconade",38.48972,-91.46278,25,170.725000,154.920000,155.610000,151.025000c,170.600000
1,003,3,1C3,"Arcola ","Dade",37.51389,-93.91556,25,154.695000,154.912500,169.650000c,161.875000c,161.993750
1,004,4,1C4,"Branson","Taney",36.66992,-93.25408,25,151.115000,155.445000c,161.875000c,161.993750,169.650000c,170.462500,172.725000
1,005,5,1CC,"Freistatt","Lawrence",37.00139,-93.87139,25,155.775000,161.862500c,161.950000,170.387500c,171.675000
1,006,6,1C6,"Cassville","Barry",36.69225,-93.82136,25,154.815000c,154.935000,155.310000,161.825000c,161.912500,169.775000
1,007,7,1C7,"Granby City","Newton",36.97944,-94.25250,25,155.355000,161.850000,161.937500c,169.675000,170.912500c
1,008,8,1CD,"Wheatland ","Hickory",37.93181,-93.40197,25,170.512500c,161.925000c,161.837500,154.942500,155.197500
1,009,9,1C9,"Nevada","Vernon",37.75944,-94.22278,25,155.325000,151.205000,155.460000c,161.825000,161.912500c
1,010,A,1CA,"Fair Grove ","Greene",37.37181,-93.16156,25,154.672500,155.872500c,161.800000,161.887500c,171.437500,172.462500
1,011,B,1C7,"Hurley","Stone",36.93181,-93.45933,25,152.570000,154.905000,161.900000,161.812500c,171.387500,169.887500c
1,012,C,1CC,"Pineville ","McDonald",36.63833,-94.30611,25,171.437500c,161.837500c,161.925000,169.662500,172.462500,154.695000
1,013,D,1CD,"Ashland ","Boone",38.79844,-92.28956,25,171.687500c,154.665000c,155.445000,152.510000,152.660000
1,014,E,1CE,"Aullville","Lafayette",38.99167,-93.6833,25,154.672500,154.920000,170.387500c,170.600000c,171.675000
1,015,F,1CF,"Boonville ","Cooper",38.931527778,-92.77775,25,154.695000c,154.822500,154.942500,155.460000,155.602500c
1,016,10,1C1,"Jefferson City 700","Cole",38.57525,-92.17353,25,773.031250c,773.281250c,773.531250,773.781250,774.031250,774.281250
1,017,11,1C5,"Camdenton","Camden",38.04161,-92.77511,25,151.235000c,155.452500,154.927500,170.387500,171.675000c,172.612500
1,018,12,1C8,"Dayton / Aaron ","Bates",38.42944,-94.15472,25,155.445000c,154.905000c,154.755000,170.912500,169.675000,156.217500
1,019,13,1CC,"Deepwater","Henry",38.26056,-93.79667,25,169.775000c,169.887500,154.687500c,159.210000,171.387500
1,020,14,1C0,"Eagle Ridge","Cole",38.54753,-92.25294,25,151.175000,152.810000,155.092500,155.790000c,169.887500c,171.387500
1,021,15,1C5,"De Witt","Carroll",39.38606,-93.30928,30,151.430000c,156.225000,155.617500c,171.387500,154.687500
1,022,16,1C2,"High Point","Moniteau",38.44528,-92.63361,25,154.702500,154.912500c,155.422500,169.675000c,172.462500,172.725000
1,023,17,1C3,"Lawson","Clay",39.43000,-94.226416667,25,169.662500c,171.262500c,172.462500,171.650000,155.355000
1,024,18,1C4,"Independence","Jackson",39.09842,-94.36253,25,154.935000c,169.650000,170.512500c,171.387500,172.725000
1,025,19,1CC,"Mexico","Audrain",39.15278,-91.89639,25,170.512500,170.937500,169.650000c,151.295000c,152.180000,159.382500
